交易日期,账户名称,资金账号,证券代码,证券名称,证券类别,交易市场,买入方向,卖出方向,母单编号,篮子编号,算法实例,母单状态,委托标识,任务数量,已平数量,买入成交数量,卖出成交数量,买入成交均价,卖出成交均价,买入成交金额,卖出成交金额,收盘价,敞口数量,开始时间,结束时间,子单委托笔数,子单撤单笔数,时段市场交易量占比(%),交易费用,其他费用,费前收益,净收益
20230602	,jltest1	,202304181002	,000903.SZ	,云内动力,股票,深交所,买入,卖出,6880528343330003500	,202360293257957215	,kf_t0	,过期,正常,565500,0,0,0,0.000,0.000,0.00,0.00,2.380,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002344.SZ	,海宁皮城,股票,深交所,买入,卖出,6880528343330003700	,202360293257958225	,kf_t0	,过期,正常,157500,0,0,0,0.000,0.000,0.00,0.00,5.220,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002293.SZ	,罗莱生活,股票,深交所,买入,卖出,6880528343330003900	,202360293257958024	,kf_t0	,过期,正常,46500,0,0,0,0.000,0.000,0.00,0.00,11.520,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002285.SZ	,世联行,股票,深交所,买入,卖出,6880528343330004100	,202360293257957923	,kf_t0	,过期,正常,183000,0,0,0,0.000,0.000,0.00,0.00,2.600,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002239.SZ	,奥特佳,股票,深交所,买入,卖出,6880528343330004300	,202360293257957822	,kf_t0	,过期,正常,479200,0,0,0,0.000,0.000,0.00,0.00,2.570,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002214.SZ	,大立科技,股票,深交所,买入,卖出,6880528343330004500	,202360293257957721	,kf_t0	,过期,正常,12000,0,0,0,0.000,0.000,0.00,0.00,13.300,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002088.SZ	,鲁阳节能,股票,深交所,买入,卖出,6880528343330004700	,202360293257957620	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,18.700,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002435.SZ	,长江健康,股票,深交所,买入,卖出,6880528343330004900	,202360293257958526	,kf_t0	,过期,正常,42000,0,0,0,0.000,0.000,0.00,0.00,4.660,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002961.SZ	,瑞达期货,股票,深交所,买入,卖出,6880528343330005100	,202360293257959235	,kf_t0	,过期,正常,108000,0,0,0,0.000,0.000,0.00,0.00,14.600,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002481.SZ	,双塔食品,股票,深交所,买入,卖出,6880528343330005300	,202360293257958728	,kf_t0	,过期,正常,201000,0,0,0,0.000,0.000,0.00,0.00,4.750,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002695.SZ	,煌上煌,股票,深交所,买入,卖出,6880528343330005500	,202360293257959032	,kf_t0	,过期,正常,154500,0,0,0,0.000,0.000,0.00,0.00,10.970,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002950.SZ	,奥美医疗,股票,深交所,买入,卖出,6880528343330005700	,202360293257959134	,kf_t0	,过期,正常,91500,0,0,0,0.000,0.000,0.00,0.00,10.840,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002461.SZ	,珠江啤酒,股票,深交所,买入,卖出,6880528343330005900	,202360293257958627	,kf_t0	,过期,正常,78000,0,0,0,0.000,0.000,0.00,0.00,8.900,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300055.SZ	,万邦达,股票,深交所,买入,卖出,6880528343330006100	,202360293257959336	,kf_t0	,过期,正常,87000,0,0,0,0.000,0.000,0.00,0.00,7.840,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002573.SZ	,清新环境,股票,深交所,买入,卖出,6880528343330006300	,202360293257958829	,kf_t0	,过期,正常,55500,0,0,0,0.000,0.000,0.00,0.00,5.710,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002645.SZ	,华宏科技,股票,深交所,买入,卖出,6880528343330006500	,202360293257958830	,kf_t0	,过期,正常,19500,0,0,0,0.000,0.000,0.00,0.00,11.820,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300102.SZ	,乾照光电,股票,深交所,买入,卖出,6880528343330006700	,202360293257959437	,kf_t0	,过期,正常,63000,0,0,0,0.000,0.000,0.00,0.00,6.740,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300208.SZ	,青岛中程,股票,深交所,买入,卖出,6880528343330006900	,202360293257959639	,kf_t0	,过期,正常,100500,0,0,0,0.000,0.000,0.00,0.00,8.360,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002664.SZ	,信质集团,股票,深交所,买入,卖出,6880528343330007100	,202360293257958931	,kf_t0	,过期,正常,132000,0,0,0,0.000,0.000,0.00,0.00,13.360,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300191.SZ	,潜能恒信,股票,深交所,买入,卖出,6880528343330007300	,202360293257959538	,kf_t0	,过期,正常,9000,0,0,0,0.000,0.000,0.00,0.00,17.760,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002810.SZ	,山东赫达,股票,深交所,买入,卖出,6880528343330007500	,202360293257959133	,kf_t0	,过期,正常,9000,0,0,0,0.000,0.000,0.00,0.00,18.630,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300318.SZ	,博晖创新,股票,深交所,买入,卖出,6880528343330007700	,202360293257960142	,kf_t0	,过期,正常,77200,0,0,0,0.000,0.000,0.00,0.00,5.790,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300255.SZ	,常山药业,股票,深交所,买入,卖出,6880528343330007900	,202360293257960041	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,5.270,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300409.SZ	,道氏技术,股票,深交所,买入,卖出,6880528343330008100	,202360293257960244	,kf_t0	,过期,正常,120000,0,0,0,0.000,0.000,0.00,0.00,13.160,0,09:32:13	,14:50:00	,1,1,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300326.SZ	,凯利泰,股票,深交所,买入,卖出,6880528343330008300	,202360293257960243	,kf_t0	,过期,正常,133900,0,0,0,0.000,0.000,0.00,0.00,6.930,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300457.SZ	,赢合科技,股票,深交所,买入,卖出,6880528343330008500	,202360293257960345	,kf_t0	,过期,正常,70500,0,0,0,0.000,0.000,0.00,0.00,17.800,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300224.SZ	,正海磁材,股票,深交所,买入,卖出,6880528343330008700	,202360293257959840	,kf_t0	,过期,正常,16500,0,0,0,0.000,0.000,0.00,0.00,11.940,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300477.SZ	,合纵科技,股票,深交所,买入,卖出,6880528343330008900	,202360293257960446	,kf_t0	,过期,正常,177000,0,0,0,0.000,0.000,0.00,0.00,4.700,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300737.SZ	,科顺股份,股票,深交所,买入,卖出,6880528343330009100	,202360293257960547	,kf_t0	,过期,正常,78000,0,0,0,0.000,0.000,0.00,0.00,9.840,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600120.SH	,浙江东方,股票,上交所,买入,卖出,6880528343330009300	,202360293257960548	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,3.930,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600184.SH	,光电股份,股票,上交所,买入,卖出,6880528343330009500	,202360293257960649	,kf_t0	,过期,正常,28500,0,0,0,0.000,0.000,0.00,0.00,12.560,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600403.SH	,大有能源,股票,上交所,买入,卖出,6880528343330009700	,202360293257960852	,kf_t0	,过期,正常,94500,0,0,0,0.000,0.000,0.00,0.00,4.160,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600456.SH	,宝钛股份,股票,上交所,买入,卖出,6880528343330009900	,202360293257960953	,kf_t0	,过期,正常,21000,0,0,0,0.000,0.000,0.00,0.00,33.610,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600400.SH	,红豆股份,股票,上交所,买入,卖出,6880528343330010100	,202360293257960851	,kf_t0	,过期,正常,99000,0,0,0,0.000,0.000,0.00,0.00,3.230,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600366.SH	,宁波韵升,股票,上交所,买入,卖出,6880528343330010300	,202360293257960750	,kf_t0	,过期,正常,96000,0,0,0,0.000,0.000,0.00,0.00,8.090,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600569.SH	,安阳钢铁,股票,上交所,买入,卖出,6880528343330010500	,202360293257961155	,kf_t0	,过期,正常,688500,0,0,0,0.000,0.000,0.00,0.00,2.050,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600548.SH	,深高速,股票,上交所,买入,卖出,6880528343330010700	,202360293257961054	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,8.900,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600577.SH	,精达股份,股票,上交所,买入,卖出,6880528343330010900	,202360293257961356	,kf_t0	,过期,正常,177000,0,0,0,0.000,0.000,0.00,0.00,4.260,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600675.SH	,中华企业,股票,上交所,买入,卖出,6880528343330011100	,202360293257961558	,kf_t0	,过期,正常,136500,0,0,0,0.000,0.000,0.00,0.00,2.750,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600578.SH	,京能电力,股票,上交所,买入,卖出,6880528343330011300	,202360293257961457	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,3.780,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600688.SH	,上海石化,股票,上交所,买入,卖出,6880528343330011500	,202360293257961559	,kf_t0	,过期,正常,604100,0,0,0,0.000,0.000,0.00,0.00,3.170,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600691.SH	,阳煤化工,股票,上交所,买入,卖出,6880528343330011700	,202360293257961660	,kf_t0	,过期,正常,51000,0,0,0,0.000,0.000,0.00,0.00,3.120,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600717.SH	,天津港,股票,上交所,买入,卖出,6880528343330011900	,202360293257961862	,kf_t0	,过期,正常,431000,0,0,0,0.000,0.000,0.00,0.00,4.560,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600990.SH	,四创电子,股票,上交所,买入,卖出,6880528343330012100	,202360293257962065	,kf_t0	,过期,正常,36000,0,0,0,0.000,0.000,0.00,0.00,31.470,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600696.SH	,岩石股份,股票,上交所,买入,卖出,6880528343330012300	,202360293257961761	,kf_t0	,过期,正常,26400,0,0,0,0.000,0.000,0.00,0.00,25.300,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600746.SH	,江苏索普,股票,上交所,买入,卖出,6880528343330012500	,202360293257961863	,kf_t0	,过期,正常,75000,0,0,0,0.000,0.000,0.00,0.00,6.930,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600966.SH	,博汇纸业,股票,上交所,买入,卖出,6880528343330012700	,202360293257961964	,kf_t0	,过期,正常,228000,0,0,0,0.000,0.000,0.00,0.00,5.930,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600997.SH	,开滦股份,股票,上交所,买入,卖出,6880528343330012900	,202360293257962166	,kf_t0	,过期,正常,234000,0,0,0,0.000,0.000,0.00,0.00,5.960,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,601777.SH	,力帆科技,股票,上交所,买入,卖出,6880528343330013100	,202360293257963567	,kf_t0	,过期,正常,436800,0,0,0,0.000,0.000,0.00,0.00,3.410,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,601963.SH	,重庆银行,股票,上交所,买入,卖出,6880528343330013300	,202360293257963768	,kf_t0	,过期,正常,25500,0,0,0,0.000,0.000,0.00,0.00,8.250,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,买入,卖出,6880528343330013500	,202360293257964669	,kf_t0	,过期,正常,141000,0,0,0,0.000,0.000,0.00,0.00,9.870,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603098.SH	,森特股份,股票,上交所,买入,卖出,6880528343330013700	,202360293257965170	,kf_t0	,过期,正常,7500,0,0,0,0.000,0.000,0.00,0.00,20.660,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603113.SH	,金能科技,股票,上交所,买入,卖出,6880528343330013900	,202360293257965871	,kf_t0	,过期,正常,232500,0,0,0,0.000,0.000,0.00,0.00,8.470,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,买入,卖出,6880528343330014100	,202360293257967273	,kf_t0	,过期,正常,249000,0,0,0,0.000,0.000,0.00,0.00,9.830,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603301.SH	,振德医疗,股票,上交所,买入,卖出,6880528343330014300	,202360293257966872	,kf_t0	,过期,正常,8000,0,0,0,0.000,0.000,0.00,0.00,33.310,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,买入,卖出,6880528343330014500	,202360293257967874	,kf_t0	,过期,正常,10500,0,0,0,0.000,0.000,0.00,0.00,18.900,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603588.SH	,高能环境,股票,上交所,买入,卖出,6880528343330014700	,202360293257968575	,kf_t0	,过期,正常,159000,0,0,0,0.000,0.000,0.00,0.00,9.330,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,买入,卖出,6880528343330014900	,202360293257970777	,kf_t0	,过期,正常,49500,0,0,0,0.000,0.000,0.00,0.00,9.340,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,买入,卖出,6880528343330015100	,202360293257969876	,kf_t0	,过期,正常,334800,0,0,0,0.000,0.000,0.00,0.00,4.290,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603718.SH	,海利生物,股票,上交所,买入,卖出,6880528343330015300	,202360293257971879	,kf_t0	,过期,正常,171000,0,0,0,0.000,0.000,0.00,0.00,9.970,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603612.SH	,索通发展,股票,上交所,买入,卖出,6880528343330015500	,202360293257971378	,kf_t0	,过期,正常,40500,0,0,0,0.000,0.000,0.00,0.00,19.780,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603733.SH	,仙鹤股份,股票,上交所,买入,卖出,6880528343330015700	,202360293257972680	,kf_t0	,过期,正常,12000,0,0,0,0.000,0.000,0.00,0.00,22.260,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,688388.SH	,嘉元科技,股票,上交所,买入,卖出,6880528343330015900	,202360293257975885	,kf_t0	,全部成交,正常,12200,12200,12200,12200,27.320,27.444,333301.26,334811.53,27.700,0,09:32:13	,14:50:00	,12,2,0.13213596,0.00,387.39,1510.28,1122.89
20230602	,jltest1	,202304181002	,603916.SH	,苏博特,股票,上交所,买入,卖出,6880528343330016100	,202360293257973081	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,13.710,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603960.SH	,克来机电,股票,上交所,买入,卖出,6880528343330016300	,202360293257974583	,kf_t0	,过期,正常,18000,0,0,0,0.000,0.000,0.00,0.00,17.610,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,688148.SH	,芳源股份,股票,上交所,买入,卖出,6880528343330016500	,202360293257975084	,kf_t0	,过期,正常,23400,0,0,0,0.000,0.000,0.00,0.00,12.000,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603938.SH	,三孚股份,股票,上交所,买入,卖出,6880528343330016700	,202360293257973882	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,20.420,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,000058.SZ	,深赛格,股票,深交所,买入,卖出,6880531330720000100	,20236059125236183	,kf_t0	,过期,正常,150000,0,0,0,0.000,0.000,0.00,0.00,6.420,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002344.SZ	,海宁皮城,股票,深交所,买入,卖出,6880531330720000300	,20236059125236194	,kf_t0	,过期,正常,157500,0,0,0,0.000,0.000,0.00,0.00,5.340,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603588.SH	,高能环境,股票,上交所,买入,卖出,6880531330720000500	,20236059125236205	,kf_t0	,过期,正常,106000,0,0,0,0.000,0.000,0.00,0.00,9.310,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,300224.SZ	,正海磁材,股票,深交所,买入,卖出,6880531330720000700	,20236059125236216	,kf_t0	,过期,正常,16500,0,0,0,0.000,0.000,0.00,0.00,11.910,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603718.SH	,海利生物,股票,上交所,买入,卖出,6880531330720000900	,20236059125236227	,kf_t0	,过期,正常,171000,0,0,0,0.000,0.000,0.00,0.00,9.700,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,300477.SZ	,合纵科技,股票,深交所,买入,卖出,6880531330720001100	,20236059125236228	,kf_t0	,过期,正常,177000,0,0,0,0.000,0.000,0.00,0.00,4.700,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002041.SZ	,登海种业,股票,深交所,买入,卖出,6880531330720001300	,202360591252362511	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,15.590,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002645.SZ	,华宏科技,股票,深交所,买入,卖出,6880531330720001500	,202360591252362512	,kf_t0	,过期,正常,19500,0,0,0,0.000,0.000,0.00,0.00,12.070,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002481.SZ	,双塔食品,股票,深交所,买入,卖出,6880531330720001700	,202360591252362613	,kf_t0	,过期,正常,160800,0,0,0,0.000,0.000,0.00,0.00,4.660,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002695.SZ	,煌上煌,股票,深交所,买入,卖出,6880531330720001900	,202360591252362410	,kf_t0	,过期,正常,189000,0,0,0,0.000,0.000,0.00,0.00,10.920,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002285.SZ	,世联行,股票,深交所,买入,卖出,6880531330720002100	,20236059125236239	,kf_t0	,过期,正常,122000,0,0,0,0.000,0.000,0.00,0.00,2.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,000767.SZ	,晋控电力,股票,深交所,买入,卖出,6880531330720002300	,202360591252362714	,kf_t0	,过期,正常,207000,0,0,0,0.000,0.000,0.00,0.00,3.310,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,600966.SH	,博汇纸业,股票,上交所,买入,卖出,6880531330720002500	,202360591252363017	,kf_t0	,过期,正常,228000,0,0,0,0.000,0.000,0.00,0.00,5.860,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002088.SZ	,鲁阳节能,股票,深交所,买入,卖出,6880531330720002700	,202360591252362916	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,18.660,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603113.SH	,金能科技,股票,上交所,买入,卖出,6880531330720002900	,202360591252363218	,kf_t0	,过期,正常,186000,0,0,0,0.000,0.000,0.00,0.00,8.420,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,600997.SH	,开滦股份,股票,上交所,买入,卖出,6880531330720003100	,202360591252363319	,kf_t0	,过期,正常,156000,0,0,0,0.000,0.000,0.00,0.00,5.990,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,买入,卖出,6880531330720003300	,202360591252362815	,kf_t0	,过期,正常,208500,0,0,0,0.000,0.000,0.00,0.00,9.860,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,688148.SH	,芳源股份,股票,上交所,买入,卖出,6880531330720003500	,202360591252363420	,kf_t0	,过期,正常,23400,0,0,0,0.000,0.000,0.00,0.00,11.660,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,000791.SZ	,甘肃能源,股票,深交所,买入,卖出,6880531330720003700	,202360591252363421	,kf_t0	,过期,正常,237000,0,0,0,0.000,0.000,0.00,0.00,5.230,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,000582.SZ	,北部湾港,股票,深交所,买入,卖出,6880531330720003900	,202360591252363522	,kf_t0	,过期,正常,247500,0,0,0,0.000,0.000,0.00,0.00,7.870,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,600548.SH	,深高速,股票,上交所,买入,卖出,6880531330720004100	,202360591252363725	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,9.040,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,买入,卖出,6880531330720004300	,202360591252363623	,kf_t0	,过期,正常,186800,0,0,0,0.000,0.000,0.00,0.00,9.620,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,002171.SZ	,楚江新材,股票,深交所,买入,卖出,6880531330720004500	,202360591252363724	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,7.170,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,600696.SH	,岩石股份,股票,上交所,买入,卖出,6880531330720004700	,202360591252363826	,kf_t0	,过期,正常,20200,0,0,0,0.000,0.000,0.00,0.00,25.010,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,603960.SH	,克来机电,股票,上交所,买入,卖出,6880531330720004900	,202360591252363927	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,17.570,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,600184.SH	,光电股份,股票,上交所,买入,卖出,6880531330720005100	,202360591252364028	,kf_t0	,过期,正常,28500,0,0,0,0.000,0.000,0.00,0.00,12.510,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230605	,jltest1	,202304181002	,601588.SH	,北辰实业,股票,上交所,买入,卖出,6880531330720005300	,202360591252364029	,kf_t0	,过期,正常,327000,0,0,0,0.000,0.000,0.00,0.00,1.990,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
